Issue_Key,Title,Link,Labels,Project_ID,Project_Key,Project_Name,Status,Resolution,GitHub_Project_Link,Match_in_Title_or_Comments
HDFS-10921,TestDiskspaceQuotaUpdate doesn't wait for NN to get out of safe mode,https://issues.apache.org/jira/browse/HDFS-10921,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-10934,TestDFSShell.testStat fails intermittently,https://issues.apache.org/jira/browse/HDFS-10934,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Title
HDFS-10941,Improve BlockManager#processMisReplicatesAsync log,https://issues.apache.org/jira/browse/HDFS-10941,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-10962,TestRequestHedgingProxyProvider is flaky,https://issues.apache.org/jira/browse/HDFS-10962,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Title
HDFS-11030,TestDataNodeVolumeFailure#testVolumeFailure is flaky (though passing),https://issues.apache.org/jira/browse/HDFS-11030,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Title
HDFS-11043,TestWebHdfsTimeouts fails,https://issues.apache.org/jira/browse/HDFS-11043,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-11078,Fix NPE in LazyPersistFileScrubber,https://issues.apache.org/jira/browse/HDFS-11078,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-11085,Add unit test for NameNode failing to start when name dir is unwritable,https://issues.apache.org/jira/browse/HDFS-11085,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-11101,TestDFSShell#testMoveWithTargetPortEmpty fails intermittently,https://issues.apache.org/jira/browse/HDFS-11101,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Title
HDFS-11105,TestRBWBlockInvalidation#testRWRInvalidation fails intermittently,https://issues.apache.org/jira/browse/HDFS-11105,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Title
HDFS-11131,TestThrottledAsyncChecker#testCancellation is flaky,https://issues.apache.org/jira/browse/HDFS-11131,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Title
HDFS-11134,Fix bind exception threw in TestRenameWhileOpen,https://issues.apache.org/jira/browse/HDFS-11134,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-11150,[SPS]: Provide persistence when satisfying storage policy.,https://issues.apache.org/jira/browse/HDFS-11150,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-11156,Add new op GETFILEBLOCKLOCATIONS to WebHDFS REST API,https://issues.apache.org/jira/browse/HDFS-11156,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-11158,Ozone: TestDatanodeStateMachine is failing intermittently,https://issues.apache.org/jira/browse/HDFS-11158,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Title
HDFS-11180,Intermittent deadlock in NameNode when failover happens.,https://issues.apache.org/jira/browse/HDFS-11180,high-availability,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Title
HDFS-11303,Hedged read might hang infinitely if read data from all DN failed ,https://issues.apache.org/jira/browse/HDFS-11303,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-11306,Print remaining edit logs from buffer if edit log can't be rolled.,https://issues.apache.org/jira/browse/HDFS-11306,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-11340,DataNode reconfigure for disks doesn't remove the failed volumes,https://issues.apache.org/jira/browse/HDFS-11340,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-11359,DFSAdmin report command supports displaying maintenance state datanodes,https://issues.apache.org/jira/browse/HDFS-11359,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-11373,Backport HDFS-11258 and HDFS-11272 to branch-2.7,https://issues.apache.org/jira/browse/HDFS-11373,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-11382,Persist Erasure Coding Policy ID in a new optional field in INodeFile in FSImage,https://issues.apache.org/jira/browse/HDFS-11382,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-11384,Add option for balancer to disperse getBlocks calls to avoid NameNode's rpc.CallQueueLength spike,https://issues.apache.org/jira/browse/HDFS-11384,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-11446,TestMaintenanceState#testWithNNAndDNRestart fails intermittently,https://issues.apache.org/jira/browse/HDFS-11446,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Title
HDFS-11484,Ozone: Fix flaky TestNodeManager#testScmNodeReportUpdate,https://issues.apache.org/jira/browse/HDFS-11484,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Title
HDFS-1150,Verify datanodes' identities to clients in secure clusters,https://issues.apache.org/jira/browse/HDFS-1150,,12310942,HDFS,Hadoop HDFS,Closed,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-11583,Parent spans are not initialized to NullScope for every DFSPacket,https://issues.apache.org/jira/browse/HDFS-11583,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-11608,HDFS write crashed with block size greater than 2 GB,https://issues.apache.org/jira/browse/HDFS-11608,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-11630,TestThrottledAsyncCheckerTimeout fails intermittently in Jenkins builds,https://issues.apache.org/jira/browse/HDFS-11630,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Title
HDFS-11660,TestFsDatasetCache#testPageRounder fails intermittently with AssertionError,https://issues.apache.org/jira/browse/HDFS-11660,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Title
HDFS-11682,TestBalancer#testBalancerWithStripedFile is flaky,https://issues.apache.org/jira/browse/HDFS-11682,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Title
HDFS-1172,Blocks in newly completed files are considered under-replicated too quickly,https://issues.apache.org/jira/browse/HDFS-1172,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-11818,TestBlockManager.testSufficientlyReplBlocksUsesNewRack fails intermittently,https://issues.apache.org/jira/browse/HDFS-11818,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Title
HDFS-11882,Precisely calculate acked length of striped block groups in updatePipeline,https://issues.apache.org/jira/browse/HDFS-11882,hdfs-ec-3.0-must-do,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-11899,ASF License warnings generated intermittently in trunk,https://issues.apache.org/jira/browse/HDFS-11899,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Title
HDFS-11916,Extend TestErasureCodingPolicies/TestErasureCodingPolicyWithSnapshot with a random EC policy,https://issues.apache.org/jira/browse/HDFS-11916,hdfs-ec-3.0-nice-to-have,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-1193,#NAME?,https://issues.apache.org/jira/browse/HDFS-1193,,12310942,HDFS,Hadoop HDFS,Closed,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-11957,Enable POSIX ACL inheritance by default,https://issues.apache.org/jira/browse/HDFS-11957,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-11985,Intermittent unit test failures on 2.7.4 branch.,https://issues.apache.org/jira/browse/HDFS-11985,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Title
HDFS-12042,Lazy initialize AbstractINodeDiffList#diffs for snapshots to reduce memory consumption,https://issues.apache.org/jira/browse/HDFS-12042,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-1206,TestFiHFlush fails intermittently,https://issues.apache.org/jira/browse/HDFS-1206,,12310942,HDFS,Hadoop HDFS,Closed,Fixed,https://github.com/apache/hadoop hdfs,Title
HDFS-12131,Add some of the FSNamesystem JMX values as metrics,https://issues.apache.org/jira/browse/HDFS-12131,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-12151,Hadoop 2 clients cannot writeBlock to Hadoop 3 DataNodes,https://issues.apache.org/jira/browse/HDFS-12151,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-12167,Ozone: Intermittent failure TestContainerPersistence#testListKey,https://issues.apache.org/jira/browse/HDFS-12167,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Title
HDFS-12188,TestDecommissioningStatus#testDecommissionStatus fails intermittently,https://issues.apache.org/jira/browse/HDFS-12188,pull-request-available,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Title
HDFS-12225,[SPS]: Optimize extended attributes for tracking SPS movements,https://issues.apache.org/jira/browse/HDFS-12225,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-12278,LeaseManager operations are inefficient in 2.8.,https://issues.apache.org/jira/browse/HDFS-12278,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-12323,NameNode terminates after full GC thinking QJM unresponsive if full GC is much longer than timeout,https://issues.apache.org/jira/browse/HDFS-12323,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-12356,Unit test for JournalNode sync during Rolling Upgrade,https://issues.apache.org/jira/browse/HDFS-12356,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-12377,Refactor TestReadStripedFileWithDecoding to avoid test timeouts,https://issues.apache.org/jira/browse/HDFS-12377,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-12378,TestClientProtocolForPipelineRecovery#testZeroByteBlockRecovery fails on trunk,https://issues.apache.org/jira/browse/HDFS-12378,flaky-test,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-12383,Re-encryption updater should handle canceled tasks better,https://issues.apache.org/jira/browse/HDFS-12383,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-12386,Add fsserver defaults call to WebhdfsFileSystem.,https://issues.apache.org/jira/browse/HDFS-12386,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-12391,Ozone: TestKSMSQLCli is not working as expected,https://issues.apache.org/jira/browse/HDFS-12391,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-12417,Disable flaky TestDFSStripedOutputStreamWithFailure,https://issues.apache.org/jira/browse/HDFS-12417,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Title
HDFS-12443,Ozone: Improve SCM block deletion throttling algorithm ,https://issues.apache.org/jira/browse/HDFS-12443,OzonePostMerge,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-12495,TestPendingInvalidateBlock#testPendingDeleteUnknownBlocks fails intermittently,https://issues.apache.org/jira/browse/HDFS-12495,flaky-test,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Title
HDFS-12518,Re-encryption should handle task cancellation and progress better,https://issues.apache.org/jira/browse/HDFS-12518,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-12574,Add CryptoInputStream to WebHdfsFileSystem read call.,https://issues.apache.org/jira/browse/HDFS-12574,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-12578,TestDeadDatanode#testNonDFSUsedONDeadNodeReReg failing in branch-2.7,https://issues.apache.org/jira/browse/HDFS-12578,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-12599,Remove Mockito dependency from DataNodeTestUtils,https://issues.apache.org/jira/browse/HDFS-12599,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-12659,Update TestDeadDatanode#testNonDFSUsedONDeadNodeReReg to increase heartbeat recheck interval,https://issues.apache.org/jira/browse/HDFS-12659,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-127,DFSClient block read failures cause open DFSInputStream to become unusable,https://issues.apache.org/jira/browse/HDFS-127,,12310942,HDFS,Hadoop HDFS,Closed,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-12837,Intermittent failure in TestReencryptionWithKMS,https://issues.apache.org/jira/browse/HDFS-12837,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Title
HDFS-12840,Creating a file with non-default EC policy in a EC zone is not correctly serialized in the editlog,https://issues.apache.org/jira/browse/HDFS-12840,hdfs-ec-3.0-must-do,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-12907,Allow read-only access to reserved raw for non-superusers,https://issues.apache.org/jira/browse/HDFS-12907,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-12940,Ozone: KSM: TestKeySpaceManager#testExpiredOpenKey fails occasionally,https://issues.apache.org/jira/browse/HDFS-12940,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-1299,'compile-fault-inject' never should be called directly.,https://issues.apache.org/jira/browse/HDFS-1299,,12310942,HDFS,Hadoop HDFS,Closed,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-13065,TestErasureCodingMultipleRacks#testSkewedRack3 is failing,https://issues.apache.org/jira/browse/HDFS-13065,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-1311,Running tests with 'testcase' cause triple execution of the same test case,https://issues.apache.org/jira/browse/HDFS-1311,,12310942,HDFS,Hadoop HDFS,Closed,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-13174,hdfs mover -p /path times out after 20 min,https://issues.apache.org/jira/browse/HDFS-13174,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-13179,TestLazyPersistReplicaRecovery#testDnRestartWithSavedReplicas fails intermittently,https://issues.apache.org/jira/browse/HDFS-13179,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Title
HDFS-13257,Code cleanup: INode never throws QuotaExceededException,https://issues.apache.org/jira/browse/HDFS-13257,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-13281,Namenode#createFile should be /.reserved/raw/ aware.,https://issues.apache.org/jira/browse/HDFS-13281,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-13353,RBF: TestRouterWebHDFSContractCreate failed,https://issues.apache.org/jira/browse/HDFS-13353,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-13448,HDFS Block Placement - Ignore Locality for First Block Replica,https://issues.apache.org/jira/browse/HDFS-13448,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
HDFS-13481,TestRollingFileSystemSinkWithHdfs#testFlushThread: test failed intermittently,https://issues.apache.org/jira/browse/HDFS-13481,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Title
HDFS-13524,"Occasional ""All datanodes are bad"" error in TestLargeBlock#testLargeBlockSize",https://issues.apache.org/jira/browse/HDFS-13524,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs,Comments/Description
